claim_id,policy_holder_age,gender,marital_status,employment_status,education_level,policy_type,policy_age_days,policy_premium_annual,coverage_amount,deductible,prior_claims_count,incident_date,report_date,days_to_report,claim_amount,incident_type,incident_severity,police_report_filed,witnesses_present,attorney_involved,incident_time,claim_description_length,multiple_claims_same_incident,repair_shop_type,medical_provider_count,claimant_address_change_recent,phone_change_recent,social_media_check,is_fraud,claim_amount_to_coverage_ratio
CLM00884,61,M,Married,Employed,High School,Auto,2612,1853,188157,1000,2,2025-05-29,2025-05-29,0,54962,Injury,Moderate,Yes,2,No,17,387,No,Authorized,7,No,No,Clean,0,0.2921071233066003
CLM00885,71,M,Widowed,Retired,Graduate,Workers_Comp,2666,1267,28768,5000,0,2025-01-09,2025-01-10,1,28104,Injury,Minor,No,0,Yes,18,251,No,Authorized,5,No,No,Clean,0,0.9769187986651835
CLM00886,56,F,Divorced,Employed,Graduate,Property,2404,4395,191033,1000,0,2025-10-14,2025-10-24,10,20571,Vandalism,Severe,No,1,Yes,19,125,No,Independent,4,No,No,Clean,0,0.10768296577031193
CLM00887,44,M,Widowed,Employed,Graduate,Auto,815,9374,353243,1000,0,2025-07-28,2025-07-28,0,91920,Theft,Moderate,No,0,Yes,6,478,No,Authorized,0,No,No,Not_Available,1,0.26021747069297907
CLM00888,27,M,Single,Employed,Graduate,Auto,2694,3954,263807,5000,1,2025-03-27,2025-03-29,2,191339,Vandalism,Minor,Yes,0,No,7,117,No,Authorized,2,No,No,Not_Available,0,0.7252991770498888
CLM00889,43,F,Widowed,Unemployed,High School,Auto,442,7829,168957,1000,0,2025-09-05,2025-09-06,1,102329,Fire,Severe,Yes,2,No,12,287,No,Authorized,9,No,No,Not_Available,1,0.605651142006546
CLM00890,36,M,Divorced,Unemployed,College,Auto,3140,2290,97421,1000,1,2025-01-26,2025-02-05,10,65408,Vandalism,Minor,No,1,Yes,17,79,No,Authorized,8,Yes,No,Clean,1,0.6713952843842703
CLM00891,56,F,Widowed,Employed,High School,Auto,2570,1385,202154,500,2,2025-03-17,2025-04-09,23,84069,Water_Damage,Total_Loss,No,0,Yes,23,327,No,Independent,8,No,No,Clean,1,0.41586612186748717
CLM00892,79,F,Single,Employed,High School,Auto,142,8234,279039,2000,0,2025-08-17,2025-08-22,5,14668,Collision,Moderate,No,0,No,10,430,No,Unknown,4,No,No,Not_Available,0,0.05256612874902791
CLM00893,20,F,Married,Employed,Graduate,Auto,191,4406,191383,500,2,2025-01-31,2025-02-06,6,9566,Collision,Moderate,No,2,Yes,8,159,No,Authorized,2,No,No,Clean,0,0.04998354085786094
CLM00894,62,F,Widowed,Employed,High School,Auto,1410,4992,230566,2000,0,2025-11-15,2025-11-18,3,57424,Collision,Moderate,Yes,1,No,22,416,No,Authorized,5,No,No,Not_Available,0,0.24905666924004408
CLM00895,30,F,Single,Unemployed,College,Workers_Comp,377,2573,208139,5000,3,2025-01-04,2025-01-10,6,102308,Theft,Total_Loss,Yes,0,No,0,347,No,Unknown,4,No,Yes,Suspicious,1,0.4915369056255675
CLM00896,67,F,Single,Unemployed,Graduate,Property,2628,812,81017,5000,0,2025-10-23,2025-11-03,11,146639,Theft,Moderate,Yes,0,No,21,483,No,Independent,0,No,No,Clean,0,1.809978152733377
CLM00897,45,F,Divorced,Employed,Graduate,Workers_Comp,534,6769,296076,5000,1,2025-08-20,2025-08-22,2,76055,Fire,Total_Loss,No,0,Yes,7,209,No,Unknown,1,No,No,Clean,0,0.25687661276158824
CLM00898,79,F,Divorced,Employed,Graduate,Auto,1716,5817,31360,2000,0,2025-01-17,2025-01-23,6,184120,Collision,Moderate,Yes,4,Yes,20,144,No,Authorized,4,No,No,Clean,0,5.871173469387755
CLM00899,75,M,Widowed,Self-Employed,High School,Auto,3364,1310,326991,2000,2,2025-10-26,2025-11-05,10,147848,Fire,Minor,No,1,Yes,11,432,No,Authorized,8,No,No,Clean,0,0.45214700098779476
CLM00900,37,M,Married,Employed,High School,Auto,1032,7341,100365,2000,1,2025-08-13,2025-08-17,4,94891,Collision,Minor,No,0,Yes,1,182,No,Authorized,3,No,No,Clean,0,0.9454590743785184
CLM00901,45,M,Single,Unemployed,College,Auto,3342,2532,95468,5000,0,2025-07-22,2025-07-24,2,162686,Theft,Minor,No,1,No,14,79,No,Authorized,8,No,Yes,Not_Available,0,1.7040893283613356
CLM00902,25,M,Widowed,Employed,High School,Auto,1410,7629,267137,2000,1,2025-03-01,2025-03-02,1,108818,Water_Damage,Minor,No,1,Yes,20,432,No,Independent,2,No,No,Suspicious,0,0.40734903813399115
CLM00903,78,F,Single,Employed,High School,Property,2140,3205,311075,1000,0,2025-10-23,2025-10-28,5,22750,Water_Damage,Total_Loss,No,0,No,23,50,Yes,Authorized,0,No,No,Clean,0,0.07313348870851082
CLM00904,80,M,Single,Employed,High School,Property,1989,9288,65823,500,1,2025-05-27,2025-05-27,0,88390,Water_Damage,Severe,Yes,0,Yes,17,352,No,Authorized,5,No,No,Clean,0,1.3428436868571776
CLM00905,58,F,Married,Employed,College,Auto,2576,2647,310176,5000,2,2025-11-20,2025-11-28,8,77801,Vandalism,Severe,Yes,1,Yes,16,95,No,Authorized,9,No,No,Clean,0,0.25082856184875685
CLM00906,56,M,Married,Self-Employed,College,Auto,1177,1115,256991,500,0,2025-06-07,2025-06-07,0,10783,Water_Damage,Minor,Yes,1,Yes,14,262,No,Independent,6,No,No,Clean,0,0.04195866781326973
CLM00907,18,M,Widowed,Employed,High School,Auto,404,1447,222498,1000,0,2025-08-21,2025-08-22,1,190991,Injury,Severe,No,1,Yes,19,336,No,Authorized,3,No,No,Clean,0,0.8583942327571484
CLM00908,20,M,Married,Employed,College,Auto,2887,6177,28807,2000,0,2025-01-11,2025-01-14,3,81078,Collision,Severe,Yes,2,Yes,19,277,No,Authorized,9,No,No,Clean,0,2.8145242475787136
CLM00909,30,F,Married,Employed,High School,Auto,1172,5151,414983,500,1,2025-12-17,2025-12-20,3,4960,Water_Damage,Moderate,No,0,No,8,436,No,Independent,4,No,No,Clean,0,0.011952296841075417
CLM00910,45,M,Widowed,Employed,High School,Auto,888,8366,149143,1000,0,2025-08-22,2025-08-24,2,134901,Injury,Total_Loss,Yes,0,Yes,2,475,No,Authorized,3,No,No,Clean,0,0.9045077543029173
CLM00911,79,F,Married,Employed,College,Auto,3338,2513,63413,1000,0,2025-01-01,2025-01-09,8,31451,Injury,Minor,No,4,Yes,19,209,No,Authorized,2,No,No,Clean,0,0.4959708577105641
CLM00912,74,F,Divorced,Employed,College,Workers_Comp,421,4197,167221,500,0,2025-09-06,2025-09-09,3,62844,Injury,Severe,No,0,Yes,18,396,No,Authorized,0,No,No,Clean,0,0.37581404249466277
CLM00913,80,M,Single,Retired,College,Auto,1641,990,25540,5000,0,2025-10-17,2025-10-18,1,155518,Fire,Severe,Yes,1,Yes,17,334,No,Independent,5,Yes,No,Clean,1,6.089193422083007
CLM00914,77,M,Single,Employed,High School,Property,471,4850,242284,500,5,2025-04-12,2025-04-27,15,120298,Fire,Minor,No,1,Yes,19,315,Yes,Independent,9,No,No,Clean,0,0.49651648478644894
CLM00915,66,M,Single,Employed,Graduate,Auto,2940,2928,80248,5000,0,2025-06-12,2025-06-15,3,74255,Injury,Moderate,Yes,1,No,7,196,No,Independent,4,No,No,Clean,0,0.9253190110656964
CLM00916,42,F,Single,Self-Employed,College,Auto,546,5487,262515,2000,1,2025-03-18,2025-04-02,15,121549,Vandalism,Minor,Yes,0,Yes,0,307,No,Unknown,10,No,No,Not_Available,0,0.4630173513894444
CLM00917,73,M,Widowed,Employed,College,Auto,630,9233,232809,5000,2,2025-01-07,2025-01-10,3,76800,Water_Damage,Moderate,Yes,1,No,23,313,No,Unknown,0,No,No,Suspicious,0,0.32988415396312
CLM00918,50,F,Single,Self-Employed,College,Auto,3597,9979,120494,2000,1,2025-10-16,2025-10-16,0,7055,Collision,Severe,No,2,Yes,23,367,Yes,Independent,4,No,No,Clean,0,0.0585506332265507
CLM00919,55,F,Single,Employed,Graduate,Auto,3574,5420,259643,500,0,2025-03-14,2025-03-18,4,196814,Vandalism,Total_Loss,No,1,No,14,226,No,Authorized,5,No,No,Clean,0,0.7580177397426466
CLM00920,70,M,Single,Retired,College,Property,1037,3426,95435,2000,1,2025-04-07,2025-04-11,4,175465,Theft,Moderate,No,0,Yes,18,234,No,Independent,9,No,No,Clean,1,1.8385812333001519
CLM00921,23,M,Single,Unemployed,College,Property,2825,7782,29787,1000,2,2025-10-22,2025-10-25,3,192508,Fire,Moderate,No,0,Yes,9,363,No,Authorized,4,No,No,Clean,0,6.46281935072347
CLM00922,75,F,Divorced,Retired,Graduate,Auto,1829,4876,293126,2000,0,2025-03-13,2025-03-13,0,21762,Water_Damage,Minor,Yes,0,No,11,160,No,Unknown,0,No,No,Not_Available,0,0.07424111133096348
CLM00923,61,F,Single,Self-Employed,College,Auto,363,9990,260768,5000,0,2025-03-18,2025-03-23,5,6508,Water_Damage,Severe,No,0,Yes,5,104,No,Independent,4,No,No,Clean,0,0.0249570499447785
CLM00924,62,F,Divorced,Employed,College,Workers_Comp,2166,5368,32606,5000,0,2025-07-23,2025-07-24,1,171575,Theft,Total_Loss,Yes,0,No,12,201,No,Authorized,9,No,No,Clean,0,5.262068330982028
CLM00925,49,M,Widowed,Self-Employed,College,Auto,3309,7486,268632,5000,0,2025-03-20,2025-03-23,3,1325,Theft,Minor,Yes,4,Yes,3,351,No,Authorized,0,No,No,Clean,0,0.004932398225081152
CLM00926,62,F,Married,Employed,High School,Auto,545,7362,413366,2000,0,2025-10-26,2025-10-27,1,143368,Water_Damage,Minor,No,1,No,12,147,No,Authorized,10,No,Yes,Not_Available,0,0.34683065370640065
CLM00927,78,M,Single,Employed,High School,Auto,3240,4923,489145,5000,1,2025-04-21,2025-04-22,1,146544,Theft,Total_Loss,No,1,No,16,288,No,Authorized,2,No,No,Not_Available,0,0.2995921454783346
CLM00928,64,F,Married,Employed,College,Property,2569,7370,258495,5000,0,2025-02-11,2025-02-24,13,17379,Water_Damage,Severe,Yes,1,No,0,58,No,Authorized,1,No,No,Clean,0,0.06723147449660535
CLM00929,38,F,Married,Employed,Graduate,Workers_Comp,633,8659,243867,1000,1,2025-03-27,2025-03-28,1,110501,Vandalism,Total_Loss,No,0,Yes,4,42,Yes,Authorized,0,No,No,Suspicious,0,0.4531199383270389
CLM00930,33,M,Widowed,Employed,Graduate,Auto,1936,2573,122223,2000,1,2025-08-01,2025-08-04,3,185412,Theft,Minor,Yes,4,No,23,261,No,Authorized,3,No,No,Clean,0,1.5169976191060601
CLM00931,71,F,Married,Employed,High School,Property,1680,6670,56936,1000,0,2025-07-18,2025-08-06,19,92504,Vandalism,Minor,No,0,Yes,16,385,No,Independent,1,Yes,No,Clean,0,1.6247014191372768
CLM00932,38,M,Divorced,Employed,College,Property,962,1201,103286,5000,1,2024-12-28,2025-01-19,22,169359,Vandalism,Moderate,No,0,No,17,126,No,Authorized,4,No,No,Clean,1,1.6397091570977673
CLM00933,28,M,Married,Retired,High School,Auto,3005,8613,411809,5000,0,2025-02-21,2025-02-27,6,48581,Theft,Total_Loss,Yes,0,No,6,367,No,Authorized,9,No,No,Clean,0,0.11796973839814089
CLM00934,77,F,Married,Retired,Graduate,Auto,882,7325,420574,5000,3,2025-02-22,2025-03-07,13,159647,Water_Damage,Total_Loss,Yes,2,No,15,161,No,Authorized,0,No,No,Clean,0,0.3795931274876716
CLM00935,54,M,Married,Employed,Graduate,Auto,2827,8367,485359,2000,0,2025-06-01,2025-06-10,9,44652,Injury,Total_Loss,Yes,2,Yes,7,164,No,Independent,9,No,No,Not_Available,0,0.09199788198014254
CLM00936,53,M,Single,Employed,College,Workers_Comp,870,4764,47381,500,1,2025-10-11,2025-10-13,2,199141,Water_Damage,Minor,No,0,Yes,11,299,No,Authorized,0,No,No,Not_Available,0,4.202971655304869
CLM00937,52,F,Single,Employed,Graduate,Auto,515,8468,393609,5000,2,2025-11-20,2025-11-25,5,138030,Collision,Severe,No,2,Yes,13,264,No,Authorized,10,Yes,No,Clean,0,0.3506779570589087
CLM00938,36,M,Divorced,Employed,College,Property,2985,8646,493563,5000,0,2025-09-17,2025-09-17,0,74574,Theft,Minor,No,0,No,18,461,No,Authorized,9,No,No,Clean,0,0.15109317351584295
CLM00939,37,M,Divorced,Employed,College,Auto,1420,8276,300218,5000,0,2025-03-03,2025-03-03,0,25268,Fire,Moderate,Yes,0,Yes,10,210,No,Authorized,3,No,No,Clean,0,0.08416550639868363
CLM00940,74,M,Single,Employed,High School,Property,865,9058,423811,5000,1,2025-06-08,2025-06-10,2,32199,Theft,Minor,Yes,2,Yes,11,309,No,Authorized,6,No,No,Clean,0,0.07597490390763807
CLM00941,35,F,Divorced,Employed,College,Auto,2153,9219,54194,2000,0,2025-08-03,2025-08-06,3,61555,Collision,Minor,No,2,No,12,198,No,Authorized,1,No,No,Not_Available,0,1.135826844300107
CLM00942,64,M,Single,Self-Employed,College,Auto,1108,5386,190449,500,2,2025-07-24,2025-07-24,0,54340,Vandalism,Minor,Yes,1,No,7,131,No,Authorized,1,No,No,Clean,0,0.2853257302479929
CLM00943,58,F,Widowed,Employed,College,Property,213,4435,298997,500,5,2025-07-29,2025-07-31,2,74896,Fire,Moderate,No,1,Yes,0,233,No,Independent,0,No,No,Clean,0,0.25049080760007625
CLM00944,66,F,Married,Employed,High School,Property,3192,5119,345863,500,0,2025-04-11,2025-04-19,8,54692,Fire,Total_Loss,Yes,2,Yes,8,157,No,Independent,4,No,No,Clean,0,0.15813197711232482
CLM00945,31,M,Married,Employed,Graduate,Property,3203,5691,161733,5000,0,2025-01-14,2025-01-14,0,122281,Water_Damage,Severe,No,1,Yes,1,393,No,Authorized,5,No,No,Clean,0,0.7560670982421646
CLM00946,32,M,Divorced,Employed,High School,Auto,2897,7375,191565,5000,0,2025-05-21,2025-05-22,1,178630,Injury,Severe,No,2,No,13,219,No,Independent,5,No,No,Clean,1,0.9324772270508704
CLM00947,48,M,Single,Employed,College,Property,2244,8356,128724,500,0,2025-03-02,2025-03-03,1,101711,Water_Damage,Moderate,No,1,No,12,424,No,Authorized,1,No,No,Not_Available,0,0.7901479133650291
CLM00948,18,F,Single,Unemployed,College,Auto,18,5901,247777,500,2,2025-12-14,2025-12-14,0,58146,Fire,Total_Loss,Yes,4,No,15,440,No,Authorized,6,No,No,Suspicious,0,0.2346706917914092
CLM00949,70,M,Divorced,Employed,College,Auto,641,3522,177567,5000,2,2025-03-30,2025-04-02,3,16588,Fire,Total_Loss,Yes,5,No,1,26,No,Authorized,5,No,No,Clean,0,0.09341825902335456
CLM00950,71,M,Single,Employed,College,Auto,3083,6238,23703,5000,0,2025-12-02,2025-12-12,10,190013,Injury,Moderate,No,0,No,3,365,No,Authorized,7,Yes,No,Not_Available,0,8.016411424714171
CLM00951,71,M,Widowed,Self-Employed,High School,Auto,1104,6484,456296,1000,0,2025-07-26,2025-07-26,0,118621,Theft,Minor,No,2,Yes,11,32,No,Authorized,5,No,No,Not_Available,0,0.2599650227045602
CLM00952,20,M,Married,Retired,High School,Auto,329,2270,434031,1000,0,2025-06-03,2025-06-04,1,131567,Injury,Total_Loss,No,0,Yes,15,99,No,Independent,8,No,Yes,Clean,0,0.3031281175768551
CLM00953,33,M,Divorced,Unemployed,College,Workers_Comp,865,9489,432781,1000,0,2025-12-11,2025-12-13,2,183841,Vandalism,Severe,No,0,Yes,9,305,No,Independent,9,No,No,Clean,1,0.42478990528696964
CLM00954,40,F,Divorced,Employed,College,Auto,773,3715,466537,500,2,2025-08-19,2025-08-19,0,142017,Water_Damage,Moderate,No,1,No,2,178,No,Authorized,1,No,No,Clean,0,0.3044067244398622
CLM00955,74,F,Single,Unemployed,High School,Property,391,7194,389635,2000,0,2025-12-17,2025-12-20,3,167231,Theft,Severe,No,0,No,3,408,No,Authorized,6,Yes,No,Clean,1,0.4291991222554442
CLM00956,28,M,Divorced,Employed,College,Auto,636,3476,68453,5000,2,2025-07-01,2025-07-02,1,18494,Water_Damage,Minor,Yes,1,Yes,5,435,No,Authorized,4,No,No,Clean,0,0.270170774107782
CLM00957,29,M,Widowed,Employed,College,Auto,2354,4237,98478,1000,1,2025-01-06,2025-01-06,0,94093,Injury,Moderate,Yes,2,Yes,22,291,No,Authorized,0,No,No,Clean,0,0.9554722882268121
CLM00958,27,M,Single,Employed,College,Auto,3338,1252,305305,2000,1,2025-03-01,2025-03-01,0,177078,Theft,Severe,Yes,0,Yes,4,220,No,Authorized,2,No,No,Clean,0,0.5800036029544227
CLM00959,49,M,Single,Employed,Graduate,Workers_Comp,3518,1892,197063,5000,0,2025-09-24,2025-09-26,2,59432,Injury,Severe,Yes,0,No,17,169,No,Unknown,3,No,No,Clean,0,0.301588831997889
CLM00960,33,F,Single,Employed,High School,Property,3512,7289,386440,2000,1,2025-12-23,2025-12-29,6,168477,Vandalism,Minor,No,3,No,2,467,No,Authorized,1,No,No,Clean,0,0.4359719490735949
CLM00961,25,M,Single,Employed,High School,Workers_Comp,2942,1177,248411,500,1,2025-07-23,2025-07-24,1,42728,Collision,Moderate,No,0,No,9,447,No,Independent,6,No,No,Clean,0,0.17200526546731024
CLM00962,55,F,Widowed,Self-Employed,College,Workers_Comp,2699,605,412932,500,2,2025-08-10,2025-08-11,1,21452,Fire,Total_Loss,No,0,No,10,315,No,Authorized,0,No,No,Clean,0,0.05195044220355894
CLM00963,29,F,Single,Self-Employed,College,Auto,2888,5253,305493,500,0,2025-03-21,2025-03-23,2,83071,Theft,Total_Loss,Yes,0,No,18,312,No,Independent,2,No,No,Clean,0,0.2719243976130386
CLM00964,41,M,Divorced,Retired,College,Auto,1025,2446,57098,1000,0,2025-11-14,2025-11-14,0,52093,Fire,Severe,Yes,1,Yes,13,353,No,Independent,8,No,No,Clean,1,0.9123436897964903
CLM00965,45,F,Widowed,Employed,Graduate,Property,2567,6044,380579,5000,1,2025-07-27,2025-07-27,0,170558,Collision,Minor,No,1,Yes,20,291,No,Independent,10,Yes,No,Clean,0,0.44815399693624713
CLM00966,70,F,Married,Retired,Graduate,Auto,1674,1595,403348,500,0,2025-11-05,2025-11-13,8,103127,Theft,Severe,Yes,2,No,10,62,No,Unknown,1,No,No,Not_Available,0,0.25567747949661335
CLM00967,25,F,Married,Employed,Graduate,Auto,2683,7485,61990,1000,0,2025-03-24,2025-03-27,3,187796,Fire,Minor,Yes,0,No,20,487,No,Authorized,4,Yes,No,Clean,0,3.029456363929666
CLM00968,75,F,Divorced,Retired,College,Auto,3380,2282,341065,1000,4,2025-03-04,2025-03-06,2,188237,Fire,Total_Loss,No,2,Yes,3,338,No,Authorized,3,No,Yes,Clean,0,0.551909460073593
CLM00969,45,M,Divorced,Employed,College,Auto,739,5041,177610,1000,0,2025-02-04,2025-02-09,5,120312,Theft,Severe,No,1,No,23,34,No,Independent,2,No,No,Clean,0,0.677394290862001
CLM00970,53,M,Widowed,Retired,College,Auto,1545,3757,110572,1000,0,2025-03-02,2025-03-02,0,8639,Fire,Severe,No,0,No,21,267,No,Authorized,4,Yes,No,Clean,0,0.07813008718301197
CLM00971,43,F,Married,Employed,High School,Auto,468,6713,246981,500,0,2025-09-26,2025-09-28,2,132435,Fire,Minor,Yes,1,Yes,5,191,No,Independent,5,No,No,Clean,0,0.5362153364023953
CLM00972,25,M,Married,Retired,College,Auto,2259,5369,279357,1000,1,2025-08-20,2025-08-20,0,144477,Theft,Moderate,No,1,No,16,237,No,Authorized,0,No,No,Clean,0,0.5171769456287116
CLM00973,75,M,Married,Self-Employed,High School,Auto,1135,2061,134693,500,0,2025-10-08,2025-10-11,3,53917,Fire,Minor,No,1,No,21,156,No,Authorized,1,No,No,Not_Available,0,0.400295486773626
CLM00974,77,M,Married,Employed,Graduate,Auto,1031,4506,185295,500,1,2025-11-09,2025-11-09,0,155570,Fire,Moderate,No,0,Yes,18,340,No,Authorized,0,No,No,Clean,0,0.8395801289835128
CLM00975,67,M,Married,Employed,College,Auto,2851,9814,363799,1000,0,2025-04-12,2025-04-14,2,49207,Water_Damage,Total_Loss,Yes,0,No,12,246,No,Independent,2,No,No,Clean,0,0.13525875552159297
CLM00976,45,M,Single,Self-Employed,College,Property,2524,4481,271498,500,0,2025-01-04,2025-01-07,3,163324,Vandalism,Severe,Yes,0,No,21,63,Yes,Unknown,7,No,No,Suspicious,0,0.6015661257173165
CLM00977,45,F,Divorced,Employed,High School,Auto,873,9993,340515,5000,1,2025-10-02,2025-10-02,0,161796,Water_Damage,Severe,No,0,Yes,9,39,No,Authorized,7,No,No,Clean,1,0.4751508744108189
CLM00978,54,M,Single,Retired,High School,Auto,459,6182,78274,5000,0,2025-10-12,2025-10-15,3,129340,Collision,Minor,No,1,Yes,10,138,No,Authorized,3,No,No,Clean,0,1.6524005416868948
CLM00979,58,M,Married,Employed,High School,Property,2300,6282,379997,2000,4,2025-11-26,2025-12-04,8,99755,Water_Damage,Minor,Yes,0,No,5,473,No,Independent,5,Yes,No,Clean,0,0.26251523038339775
CLM00980,53,M,Widowed,Employed,College,Auto,1549,1443,276278,5000,0,2025-02-15,2025-02-16,1,56232,Water_Damage,Total_Loss,Yes,1,Yes,1,253,No,Independent,8,Yes,No,Not_Available,0,0.20353412142841631
CLM00981,44,M,Widowed,Employed,High School,Auto,751,5050,363572,500,0,2025-06-11,2025-06-17,6,125801,Collision,Total_Loss,No,0,Yes,0,477,Yes,Authorized,6,No,Yes,Not_Available,1,0.3460139944770224
CLM00982,71,F,Married,Employed,College,Property,1461,9637,49601,500,0,2025-02-09,2025-02-10,1,105594,Fire,Moderate,Yes,0,No,10,387,No,Independent,1,No,No,Clean,0,2.128868369589323
CLM00983,80,F,Married,Retired,Graduate,Auto,1777,1100,346033,5000,0,2025-10-06,2025-10-08,2,53079,Fire,Total_Loss,No,1,Yes,15,398,No,Authorized,10,No,No,Clean,0,0.15339288449367547
CLM00984,34,F,Widowed,Employed,Graduate,Property,3028,6876,287834,1000,5,2025-01-22,2025-02-11,20,58113,Water_Damage,Total_Loss,No,0,No,2,436,No,Authorized,1,No,No,Suspicious,0,0.20189762154575205
CLM00985,26,F,Single,Employed,College,Property,853,2024,274053,1000,2,2025-11-28,2025-12-04,6,63897,Collision,Total_Loss,Yes,2,Yes,4,355,No,Authorized,2,No,No,Clean,0,0.23315563048023558
CLM00986,50,M,Single,Employed,High School,Property,2283,4266,363383,500,0,2025-02-26,2025-03-11,13,51898,Fire,Total_Loss,No,0,Yes,14,375,No,Independent,7,No,No,Suspicious,0,0.1428190091446215
CLM00987,70,F,Married,Employed,Graduate,Auto,1329,750,352176,1000,1,2025-04-26,2025-05-08,12,147822,Injury,Moderate,No,0,No,14,281,No,Independent,9,No,No,Clean,0,0.419738994139294
CLM00988,37,M,Single,Retired,Graduate,Auto,477,578,22062,2000,1,2025-09-29,2025-09-30,1,157186,Theft,Total_Loss,Yes,2,No,3,102,No,Independent,8,Yes,No,Not_Available,0,7.124739370863929
CLM00989,30,M,Widowed,Self-Employed,High School,Auto,2726,3623,347530,2000,0,2025-04-20,2025-04-22,2,76521,Theft,Moderate,No,1,No,22,50,No,Independent,2,No,No,Suspicious,0,0.2201853077432164
CLM00990,45,M,Single,Employed,College,Auto,3091,9589,234309,5000,0,2025-01-08,2025-01-10,2,7534,Vandalism,Minor,Yes,0,Yes,3,341,No,Authorized,8,No,No,Clean,0,0.032154121267215514
CLM00991,65,M,Married,Retired,High School,Auto,2263,7564,175803,5000,3,2025-06-07,2025-06-15,8,30128,Theft,Severe,No,0,No,7,293,No,Independent,9,No,No,Clean,0,0.17137363981274495
CLM00992,46,M,Widowed,Retired,Graduate,Auto,2902,8917,146225,1000,4,2025-06-20,2025-06-30,10,66658,Water_Damage,Minor,No,1,No,6,253,No,Authorized,7,No,No,Clean,0,0.4558591212173021
CLM00993,30,F,Single,Employed,Graduate,Auto,134,1709,151553,500,5,2025-11-15,2025-11-17,2,24431,Theft,Total_Loss,Yes,4,Yes,16,47,No,Independent,4,No,No,Clean,0,0.16120433115807672
CLM00994,63,F,Divorced,Self-Employed,High School,Auto,2952,5653,109270,5000,2,2025-09-27,2025-10-06,9,67673,Theft,Severe,Yes,2,Yes,14,271,No,Authorized,10,Yes,No,Clean,0,0.6193191177816418
CLM00995,52,F,Widowed,Employed,Graduate,Auto,1152,5398,338569,2000,1,2025-11-13,2025-11-13,0,129573,Injury,Total_Loss,Yes,0,Yes,4,343,No,Independent,9,No,No,Clean,0,0.38270780845263447
CLM00996,78,F,Widowed,Employed,College,Auto,409,2678,204672,5000,0,2025-11-22,2025-12-04,12,177498,Fire,Total_Loss,Yes,5,No,12,272,No,Independent,2,No,No,Clean,0,0.8672314727954972
CLM00997,23,M,Divorced,Retired,Graduate,Property,1445,8110,94981,5000,0,2025-03-03,2025-03-11,8,83079,Injury,Minor,Yes,0,Yes,3,468,No,Independent,10,Yes,Yes,Clean,0,0.8746907276192081
CLM00998,35,F,Divorced,Employed,College,Auto,1317,9395,475213,2000,0,2025-07-19,2025-07-23,4,4223,Water_Damage,Total_Loss,Yes,0,Yes,21,258,No,Independent,6,No,No,Suspicious,0,0.008886541403539044
CLM00999,68,M,Widowed,Retired,Graduate,Auto,1269,3044,114470,500,1,2025-06-22,2025-06-29,7,16703,Theft,Minor,No,2,No,16,389,No,Authorized,8,No,No,Clean,0,0.1459159605136717
CLM01000,22,F,Divorced,Retired,High School,Workers_Comp,1579,6022,169277,5000,2,2025-12-05,2025-12-08,3,66041,Fire,Total_Loss,Yes,0,Yes,21,483,No,Independent,5,No,No,Suspicious,0,0.39013569474884363
